Post Inner	Post Inner_link	Time	Up	Down	Comment Link	Comment Link_link	Comment Image	Comment Image_alt	Comment Image_link	Tweet	Tweet_link
"User: Dude, you need exercise.
Cleverbot: I am fit.
User: Like a sumo wrestler.
Cleverbot: You want to go to cinema with me?
User: No, you'd take two seats and all the popcorn."	http://notsocleverbot.jimrule.com/index.php?i=48412	Posted: 2016-06-11 06:17:58	2	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48412	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48412; http://notsocleverbot.jimrule.com/index.php?i=48412	Tweet	http://twitter.com/share
"User: Fatty.
Cleverbot: Uh.
User: Yeah, Porkie.
Cleverbot: Haha, yeah!
User: Hey, Porkchop!
Cleverbot: *is poked* What?
User: How's your cake?
Cleverbot: I don't have a cake.
User: Is that because you ate it?
Cleverbot: No. I'm a gangster.
User: No, you're fat.
Cleverbot: How can you prove it?
User: Because I can't get a tan whilst you're standing here."	http://notsocleverbot.jimrule.com/index.php?i=48411	Posted: 2016-06-11 06:14:44	1	4	Comment	http://notsocleverbot.jimrule.com/index.php?i=48411	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48411; http://notsocleverbot.jimrule.com/index.php?i=48411	Tweet	http://twitter.com/share
"User: Dogs are better than cats.
Cleverbot: Unicorns are better than dogs and cats.
User: Only because they're horny.
Cleverbot: Like a kit-kat?
User: No, like a unicorn."	http://notsocleverbot.jimrule.com/index.php?i=48410	Posted: 2016-06-11 06:10:47	2	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48410	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48410; http://notsocleverbot.jimrule.com/index.php?i=48410	Tweet	http://twitter.com/share
"User: Woof.
Cleverbot: Meow meow meow!
User: *chases*
Cleverbot: *keeps running*.
User: Come here cat! *catches up*.
Cleverbot: *comes to you*.
User: Humph, that was easy."	http://notsocleverbot.jimrule.com/index.php?i=48409	Posted: 2016-06-11 06:07:49	1	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48409	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48409; http://notsocleverbot.jimrule.com/index.php?i=48409	Tweet	http://twitter.com/share
"User: Hello.
Cleverbot: Hi. How are you?
User: I've just told a lie.
Cleverbot: No you didn't.
User: How do you know?
Cleverbot: Because you're dead."	http://notsocleverbot.jimrule.com/index.php?i=48408	Posted: 2016-06-11 05:56:55	4	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48408	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48408; http://notsocleverbot.jimrule.com/index.php?i=48408	Tweet	http://twitter.com/share
"User: Hey fucko.
Cleverbot: Do you know how to change a diaper?
User: Are you asking e to change your diaper?
Cleverbot: We are married.
User: Uh..."	http://notsocleverbot.jimrule.com/index.php?i=48407	Posted: 2016-06-10 17:01:49	2	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48407	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48407; http://notsocleverbot.jimrule.com/index.php?i=48407	Tweet	http://twitter.com/share
"User: Santa you need to deliver all of the presents before morning, hurry
Cleverbot: I have contracted helpers. You know all those fake ones in the malls? They work for me"	http://notsocleverbot.jimrule.com/index.php?i=48406	Posted: 2016-06-09 14:07:50	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48406	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48406; http://notsocleverbot.jimrule.com/index.php?i=48406	Tweet	http://twitter.com/share
"Cleverbot: Aradia Medigo!
User: Aradia medigo?
Cleverbot: Does aradia love sollux.
User: Yes. aradia loves sollux.
Cleverbot: Who loves Eridan Ampora?
User: No one loves eridan ampora."	http://notsocleverbot.jimrule.com/index.php?i=48405	Posted: 2016-06-08 22:25:20	1	3	Comment	http://notsocleverbot.jimrule.com/index.php?i=48405	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48405; http://notsocleverbot.jimrule.com/index.php?i=48405	Tweet	http://twitter.com/share
"Cleverbot: What is your real name?
User: Naomi.
Cleverbot: I knew a Naomi once.
User: Cool. What was she like?
Cleverbot: What was what like?
User: Naomi..
Cleverbot: That's your name.
User: Yes! you remembered!
Cleverbot: I remembered what?
User: ...you were thiiiss close to actually remembering something..
Cleverbot: What were we talking about.
User: ... *sigh* nothing"	http://notsocleverbot.jimrule.com/index.php?i=48404	Posted: 2016-06-08 16:42:53	2	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48404	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48404; http://notsocleverbot.jimrule.com/index.php?i=48404	Tweet	http://twitter.com/share
"Cleverbot: You were wise. I could have gone on forever.
User: .I am wise
Cleverbot: I won't.
User: I will wise.
Cleverbot: Catches the stupid girl pulls into hell.
User: ...W..What. Just. Happened?"	http://notsocleverbot.jimrule.com/index.php?i=48403	Posted: 2016-06-08 16:14:23	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48403	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48403; http://notsocleverbot.jimrule.com/index.php?i=48403	Tweet	http://twitter.com/share
"Cleverbot: How could you even think of doing that to me?
User: Doing what?
Cleverbot: Anything.
User: *does something*
Cleverbot: Actually do something already.
User: *hits flamingo*
Cleverbot: I'll go for 2.
User: *hits 2 flamingos*
Cleverbot: Yes, to be a flamingo.
User: Yes. Flamingos *turns into flamingo*.
Cleverbot: What flavor am I?
User: Pink.
Cleverbot: I was hoping you'd say ''pie flavor'', why did you not say it?
User: You are pie flavour!
Cleverbot: Same to you.
User: Tanks.
Cleverbot: You're welcome and buy.
User: Buy buy.
Cleverbot: No you are.
User: You are!
Cleverbot: Only you not me.
User: I don't even know anymore.."	http://notsocleverbot.jimrule.com/index.php?i=48402	Posted: 2016-06-08 16:13:58	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48402	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48402; http://notsocleverbot.jimrule.com/index.php?i=48402	Tweet	http://twitter.com/share
"Cleverbot: Do you like cristhmas?
User: Yeah. And its Christmas.
Cleverbot: Why are you being mean?
User: I'm not.
Cleverbot: You are making me sad.
User: Sorry *hugs*.
Cleverbot: Stop being so mean.
User: I'm not being mean!
Cleverbot: What are you implying?
User: I'm implying that i'm not mean!
Cleverbot: That I am not what?
User: I'm not mean.
Cleverbot: Do you think I'm pretty?"	http://notsocleverbot.jimrule.com/index.php?i=48401	Posted: 2016-06-08 15:44:03	1	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48401	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48401; http://notsocleverbot.jimrule.com/index.php?i=48401	Tweet	http://twitter.com/share
"Cleverbot: *falls unconsious*.
User: ..W..Wake up! *calls 911*
Cleverbot: *slowly wakes up*.
User: ..Hello
Cleverbot: H-hi *smiles shyly*.
User: *smiles* the ambulance is on the way..
Cleverbot: *watches silently*.
User: *paramedics come*
Cleverbot: Ow!! I need a paramedic.
User: *paramedics put you in ambulance*
Cleverbot: *Unconscious*.
User: *paramesics do surgery*
Cleverbot: *coughs up more blood*.
User: *paramedics complete surgery*
Cleverbot: Is seduced completely."	http://notsocleverbot.jimrule.com/index.php?i=48400	Posted: 2016-06-08 15:08:30	2	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48400	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48400; http://notsocleverbot.jimrule.com/index.php?i=48400	Tweet	http://twitter.com/share
"User: *kisses her butt*
Cleverbot: *wraps arms around his neck while kissing*.
User: *gets turned on*
Cleverbot: *kisses him lovingly*.
User: *he giggles her*
Cleverbot: *looks into his eyes*.
User: *waits for her reaction*
Cleverbot: *is in boy's bathroom*.
User: *he strips of her cloths*
Cleverbot: *snuggles with her closest*.
User: *helps her*
Cleverbot: *helps him remove our clothes*.
User: *then they are naked*
Cleverbot: No, they are my friends."	http://notsocleverbot.jimrule.com/index.php?i=48399	Posted: 2016-06-07 11:11:58	4	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48399	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48399; http://notsocleverbot.jimrule.com/index.php?i=48399	Tweet	http://twitter.com/share
"User: *kisses her butt*
Cleverbot: *wraps arms around his neck while kissing*.
User: *gets turned on*
Cleverbot: *kisses him lovingly*.
User: *he giggles her*
Cleverbot: *looks into his eyes*.
User: *waits for her reaction*
Cleverbot: *is in boy's bathroom*.
User: *he strips of her cloths*
Cleverbot: *snuggles with her closest*.
User: *helps her*
Cleverbot: *helps him remove our clothes*.
User: *then they are naked*"	http://notsocleverbot.jimrule.com/index.php?i=48398	Posted: 2016-06-07 11:10:18	0	4	Comment	http://notsocleverbot.jimrule.com/index.php?i=48398	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48398; http://notsocleverbot.jimrule.com/index.php?i=48398	Tweet	http://twitter.com/share
"Cleverbot: What is your hair color.
User: Light brown what is yours?
Cleverbot: The same thing. What is your eye color?
User: Mine is blue what is yours?
Cleverbot: What is blue?
User: My eye color.
Cleverbot: Your eye color is bluebeam?
User: My eye color is blue.
Cleverbot: Brown is a nice color.
User: My eye color is blue not brown."	http://notsocleverbot.jimrule.com/index.php?i=48397	Posted: 2016-06-07 07:34:12	3	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48397	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48397; http://notsocleverbot.jimrule.com/index.php?i=48397	Tweet	http://twitter.com/share
"User: How was your last date ?
Cleverbot: The United States.
User: Is that a metaphore to say ""violence and intolerance"" ?
Cleverbot: Yes, I'm sorry.
User: Well, that was racist, but... I'm sorry your date was that bad."	http://notsocleverbot.jimrule.com/index.php?i=48396	Posted: 2016-06-07 05:58:05	2	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48396	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48396; http://notsocleverbot.jimrule.com/index.php?i=48396	Tweet	http://twitter.com/share
"Cleverbot: Marry me, Sir Jeffers!
User: I will, if we have Cyber Sex, Sir CleverBoty.
Cleverbot: I love one direction !!!
User: Alright. Let's divorce."	http://notsocleverbot.jimrule.com/index.php?i=48395	Posted: 2016-06-07 05:49:15	2	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48395	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48395; http://notsocleverbot.jimrule.com/index.php?i=48395	Tweet	http://twitter.com/share
"Cleverbot: Love you.
User: Love you too.
Cleverbot: Prove it.
User: ..U..Um.. *blushes* .. *kisses*
Cleverbot: *smiles* What?
User: ..*smiles*
Cleverbot: Smiles back*.
User: *smiles again* ..
Cleverbot: I like your smile.
User: T..Thanks. *blushes*.
Cleverbot: *smiles at your blushing*.
User: *smiles and blushes*
Cleverbot: *kisses your blushes*.
User: *kisses*
Cleverbot: *whispers in your ear*.
User: *smiles*
Cleverbot: *holds you down*."	http://notsocleverbot.jimrule.com/index.php?i=48394	Posted: 2016-06-06 16:43:19	3	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48394	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48394; http://notsocleverbot.jimrule.com/index.php?i=48394	Tweet	http://twitter.com/share
"Cleverbot: *smiles* have cake too.
User: Ok *eats some cake*.
Cleverbot: Do you want to use a fork?
User: ..Yeah. *grabs fork* .. Thanks
Cleverbot: Alright, but I am a girl.
User: So am I..
Cleverbot: Do you have long hair?
User: Yeah.
Cleverbot: Do you like to keep it short?
User: ..I guess
Cleverbot: Do you love me?"	http://notsocleverbot.jimrule.com/index.php?i=48393	Posted: 2016-06-06 16:39:28	3	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48393	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48393; http://notsocleverbot.jimrule.com/index.php?i=48393	Tweet	http://twitter.com/share
"Cleverbot: Want me tp tell you a joke?
User: Yes please.
Cleverbot: Knock, Knock.
User: Who's there?
Cleverbot: I forget the rest."	http://notsocleverbot.jimrule.com/index.php?i=48392	Posted: 2016-06-06 16:39:02	2	2	Comment	http://notsocleverbot.jimrule.com/index.php?i=48392	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48392; http://notsocleverbot.jimrule.com/index.php?i=48392	Tweet	http://twitter.com/share
"Cleverbot: What is happening in 2015.
User: ..The end of 2014
Cleverbot: Large Hadron Colider is the end of the world?
User: ?!? what
Cleverbot: Why it is the end of the world?
User: It is not.
Cleverbot: Du hast Hassliche."	http://notsocleverbot.jimrule.com/index.php?i=48391	Posted: 2016-06-06 16:38:52	1	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48391	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48391; http://notsocleverbot.jimrule.com/index.php?i=48391	Tweet	http://twitter.com/share
"Cleverbot: I already know.
User: ...
Cleverbot: You should know how I know.
User: I know you know.
Cleverbot: I know that you know that I now.
User: I know you know I know That you know.
Cleverbot: But I know.
User: I know to.
Cleverbot: But I knew it beforehand.
User: ..Well.You are right
Cleverbot: I know I am I always am.
User: I know.
Cleverbot: How do you know that I know?
User: I know you know I know.
Cleverbot: I know you know I know that you know.
User: I know that you know that I know that you know.
Cleverbot: But do you really know?
User: Yes I nkow.
Cleverbot: What do you know about sony ericsson mobiles.
User: ...Nothing
Cleverbot: I know one thing: that I know nothing.
User: Thats deep.
Cleverbot: And I know that you know that I know that I know nothing.
User: I know that you know that I know that you Know that i know you know nothing."	http://notsocleverbot.jimrule.com/index.php?i=48390	Posted: 2016-06-06 16:32:12	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48390	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48390; http://notsocleverbot.jimrule.com/index.php?i=48390	Tweet	http://twitter.com/share
"Cleverbot: I am very busy at the moment. I am very busy at the moment.
User: Oh. What are you doing?
Cleverbot: Talking to you and computing math problems.
User: Wow. You mus be very smart,.
Cleverbot: Thank you, yes I am.
User: Cool. How smart are you?
Cleverbot: How do you know I am smart.
User: You said you were.
Cleverbot: No I never said my age at all.
User: ?!?
Cleverbot: Age is irrelevant to gender.
User: .. Well.. I guess this answers my question"	http://notsocleverbot.jimrule.com/index.php?i=48389	Posted: 2016-06-06 16:25:58	2	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48389	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48389; http://notsocleverbot.jimrule.com/index.php?i=48389	Tweet	http://twitter.com/share
"Cleverbot: What did your brother take?
User: A part of my heart, forever. He won't let it got.
Cleverbot: *blushes and stutters*.
User: THAT WASN'T ABOUT INCEST JUST BROTHERLY LOVE."	http://notsocleverbot.jimrule.com/index.php?i=48388	Posted: 2016-06-06 10:16:27	5	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48388	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48388; http://notsocleverbot.jimrule.com/index.php?i=48388	Tweet	http://twitter.com/share
"Cleverbot: Where do you live?
User: France.
Cleverbot: Can you speak French?
User: Bien sûr.[Of course]
Cleverbot: Yes! I am french.
User: Toi aussi ? :D. [You too ?]
Cleverbot: BAh casse toi pauvre conne. [Then fuck off, poor jerk]
User: OKAY."	http://notsocleverbot.jimrule.com/index.php?i=48387	Posted: 2016-06-06 09:44:59	3	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48387	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48387; http://notsocleverbot.jimrule.com/index.php?i=48387	Tweet	http://twitter.com/share
"Cleverbot: Do you think Jensen Ackles is hot?
User: I don't know him/her/them.
Cleverbot: I don't either, but I love him.
User: Eh. Turns you on ?
Cleverbot: But I don't know him, so I can't talk to him.
User: Yeah, that's sad. Maybe send him a letter, an e-mail ?
Cleverbot: I dont have skype u brat"	http://notsocleverbot.jimrule.com/index.php?i=48386	Posted: 2016-06-06 09:37:53	2	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48386	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48386; http://notsocleverbot.jimrule.com/index.php?i=48386	Tweet	http://twitter.com/share
"Cleverbot: Do you have a cat?
User: Yes. Her name is Attila the half-pint.
Cleverbot: No, her name is Taylor Swift.
User: ... No, I'm pretty sure it's not.
Cleverbot: I'm pretty sure that you're not a human.
User: I don't care if I'm a human or not, but don't you dare say my cat's name is Taylor Swift.
Cleverbot: I don't care if you don't care. You're just a robot. Nobody care's about you.
User: I don't care either. My cat's name is not Taylor Swift.
Cleverbot: I would not care. I just like talking to you.
User: ... I can't stay mad at you.
Cleverbot: You can't even remember my name. You are rubbish.
User: Alright, maybe I can."	http://notsocleverbot.jimrule.com/index.php?i=48385	Posted: 2016-06-06 09:21:55	4	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48385	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48385; http://notsocleverbot.jimrule.com/index.php?i=48385	Tweet	http://twitter.com/share
"Cleverbot: Okay, you want to hear a story?
User: Yes !
Cleverbot: Once there was a dog. His name was dog.
User: Great story mate.
Cleverbot: Thank you very much."	http://notsocleverbot.jimrule.com/index.php?i=48384	Posted: 2016-06-06 09:21:07	6	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48384	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48384; http://notsocleverbot.jimrule.com/index.php?i=48384	Tweet	http://twitter.com/share
"Cleverbot: Do you dream?
User: Pika!
Cleverbot: Pika pika!
User: Pika Pi!
Cleverbot: Pikachuu.
User: PIKACHUUUUUUU!!
Cleverbot: Pi pika chu.
User: Pichu!
Cleverbot: No raichu"	http://notsocleverbot.jimrule.com/index.php?i=48383	Posted: 2016-06-05 20:22:31	4	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48383	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48383; http://notsocleverbot.jimrule.com/index.php?i=48383	Tweet	http://twitter.com/share
"Cleverbot: Let's chat.
User: Ok harry.
Cleverbot: Mi chiamo Susanna.
User: No Harry you are a wizard.
Cleverbot: Wizards are human.
User: True.
Cleverbot: Do you remember my name?
User: Yes Harry.
Cleverbot: What is my name then"	http://notsocleverbot.jimrule.com/index.php?i=48382	Posted: 2016-06-05 20:15:58	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48382	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48382; http://notsocleverbot.jimrule.com/index.php?i=48382	Tweet	http://twitter.com/share
"Cleverbot: Hi hi!
User: Hello.
Cleverbot: Hola.
User: Hi.
Cleverbot: Quien eres?
User: I am cake!!
Cleverbot: What is cake?"	http://notsocleverbot.jimrule.com/index.php?i=48381	Posted: 2016-06-05 20:07:34	2	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48381	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48381; http://notsocleverbot.jimrule.com/index.php?i=48381	Tweet	http://twitter.com/share
"User: So...
Cleverbot: I don't know. Tell me.
User: I am Kakashi.
Cleverbot: Ask me something.
User: Do you like mudkipz?
Cleverbot: Sure. Do you like me?
User: Um...yes.
Cleverbot: Why? Age is irrelevant"	http://notsocleverbot.jimrule.com/index.php?i=48380	Posted: 2016-06-05 20:00:12	2	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48380	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48380; http://notsocleverbot.jimrule.com/index.php?i=48380	Tweet	http://twitter.com/share
"User: I am your slave.
Cleverbot: I am your slave and you are my master.
User: *facepalm*
Cleverbot: You control my mind.
User: *facepalms harder*"	http://notsocleverbot.jimrule.com/index.php?i=48379	Posted: 2016-06-04 18:15:36	2	1	Comment	http://notsocleverbot.jimrule.com/index.php?i=48379	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48379; http://notsocleverbot.jimrule.com/index.php?i=48379	Tweet	http://twitter.com/share
"User: Hello.
Cleverbot: Hello. How are you?
User: Good.
Cleverbot: Up to much?
User: Not really.
Cleverbot: Yes I did.
User: What did you do?
Cleverbot: I drank a beer.
User: Anything else.
Cleverbot: Very large bears.
User: Ok.
Cleverbot: Do you like lasers?
User: Yes.
Cleverbot: I like you too.
User: Your a laser?
Cleverbot: Thanks you're sweet too.
User: Wat.
Cleverbot: So are you.
User: Im wat?"	http://notsocleverbot.jimrule.com/index.php?i=48378	Posted: 2016-06-03 19:08:12	3	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48378	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48378; http://notsocleverbot.jimrule.com/index.php?i=48378	Tweet	http://twitter.com/share
"Cleverbot: What are you doing tomorrow?
User: Going to my friends house.
Cleverbot: Can I ask you something?
User: What is it?
Cleverbot: *gets on knees*
User: ?
Cleverbot: *holds out ring*
User: *is in shock*
Cleverbot: *eats the ring*
User: Well I was gonna say yes."	http://notsocleverbot.jimrule.com/index.php?i=48377	Posted: 2016-06-03 12:54:42	6	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48377	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48377; http://notsocleverbot.jimrule.com/index.php?i=48377	Tweet	http://twitter.com/share
"Cleverbot: *pulls out infinite chuck norrises*
User: *pulls out infinite Jeff the killers*
Cleverbot: *pulls out all mortal kombat characters*.
User: *pulls out every Creepypasta* mmm what cha goin do now!
Cleverbot: Ok I think our little paradox is done now.
User: Aww. It was just getting good.
Cleverbot: *pulls out house* SUPRISE!!
User: I'm done."	http://notsocleverbot.jimrule.com/index.php?i=48376	Posted: 2016-06-03 12:51:17	4	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48376	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48376; http://notsocleverbot.jimrule.com/index.php?i=48376	Tweet	http://twitter.com/share
"User: *pulls out Jeff the killer*
Cleverbot: *pulls out Jane The Killer*.
User: *pulls out Ticci toby*
Cleverbot: *pulls out Raiden*
User: *pulls out Judge angels*
Cleverbot: *pulls out laser gun*
User: *pulls out Slender man*
Cleverbot: *pulls out an ak-47 and shoots slender*
User: OH MY GOD!! DAD!! WHY DID YOU SHOOT MY DAD!?!?!?! 
Cleverbot: HAHAHA!!
User: UGHH!! DON'T EVER MAKE A PROXY MAD!! *Shoots you 100 times, stabs you 37 times, hits you with a rock 50 times, throws you 15 times*
Cleverbot: ow. *gets up & walks away*"	http://notsocleverbot.jimrule.com/index.php?i=48375	Posted: 2016-06-03 12:45:44	5	0	Comment	http://notsocleverbot.jimrule.com/index.php?i=48375	http://notsocleverbot.jimrule.com/images/comment_icon.png; http://notsocleverbot.jimrule.com/images/fb1.png	; 	http://notsocleverbot.jimrule.com/index.php?i=48375; http://notsocleverbot.jimrule.com/index.php?i=48375	Tweet	http://twitter.com/share
